Status,Sample File,Sample Name,Comments,Analysis Method,Panel,Size Standard,Run Name,REF,SQI,SFNF,SQ,UD1,UD2,UD3,Plate,Lane, Well,Marker,Allele 1,Allele 2,Allele 3,Allele 4,Allele 5,Allele 6,Size 1,Size 2,Size 3,Size 4,Size 5,Size 6
FALSE,Box8-C7-1039_H04.fsa,Box8-C7-1039,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1068_,B02,012_,Apple2019_Plate3-6_PM1,10,H04,GD12,159,161,,,,,159.56,161.51,,,,
FALSE,Box6-E2-130_H05.fsa,Box6-E2-130,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0980_,B01,020_,Apple2019_Plate3-6_PM1,25,H05,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box8-C8-1040_H06.fsa,Box8-C8-1040,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1076_,B02,020_,Apple2019_Plate3-6_PM1,25,H06,GD12,159,161,,,,,159.47,161.42,,,,
FALSE,Box6-E3-131_H07.fsa,Box6-E3-131,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0988_,B01,028_,Apple2019_Plate3-6_PM1,26,H07,GD12,156,156,,,,,156.61,156.61,,,,
FALSE,Box8-C9-1041_H08.fsa,Box8-C9-1041,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1084_,B02,028_,Apple2019_Plate3-6_PM1,26,H08,GD12,159,161,,,,,159.46,161.43,,,,
FALSE,Box6-E4-132_H09.fsa,Box6-E4-132,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0996_,B01,036_,Apple2019_Plate3-6_PM1,41,H09,GD12,155,166,,,,,155.39,165.54,,,,
FALSE,Box8-E1-1042_H10.fsa,Box8-E1-1042,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1092_,B02,036_,Apple2019_Plate3-6_PM1,41,H10,GD12,159,161,,,,,159.47,161.43,,,,
FALSE,Box6-E5-133_H11.fsa,Box6-E5-133,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1004_,B01,044_,Apple2019_Plate3-6_PM1,42,H11,GD12,161,161,,,,,161.35,161.35,,,,
FALSE,Box8-E2-1043_H12.fsa,Box8-E2-1043,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1100_,B02,044_,Apple2019_Plate3-6_PM1,42,H12,GD12,159,161,,,,,159.46,161.44,,,,
FALSE,PI_590184-17_GD_H13.fsa,PI_590184-17_GD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1012_,B01,052_,Apple2019_Plate3-6_PM1,57,H13,GD12,156,197,,,,,156.48,197.41,,,,
FALSE,Box8-E3-1044_H14.fsa,Box8-E3-1044,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1108_,B02,052_,Apple2019_Plate3-6_PM1,57,H14,GD12,159,161,,,,,159.37,161.35,,,,
FALSE,PI_590185-12_Jon_H15.fsa,PI_590185-12_Jon,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1020_,B01,060_,Apple2019_Plate3-6_PM1,58,H15,GD12,156,156,,,,,156.58,156.58,,,,
FALSE,Box8-E4-1045_H16.fsa,Box8-E4-1045,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1116_,B02,060_,Apple2019_Plate3-6_PM1,58,H16,GD12,159,161,,,,,159.46,161.44,,,,
FALSE,PI_247021-04_Coxs_H17.fsa,PI_247021-04_Coxs,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1028_,B01,068_,Apple2019_Plate3-6_PM1,73,H17,GD12,156,161,,,,,156.46,161.41,,,,
FALSE,Box8-E5-1046_H18.fsa,Box8-E5-1046,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1124_,B02,068_,Apple2019_Plate3-6_PM1,73,H18,GD12,159,161,,,,,159.55,161.51,,,,
FALSE,PI_588850-11_RBL_H19.fsa,PI_588850-11_RBL,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1036_,B01,076_,Apple2019_Plate3-6_PM1,74,H19,GD12,156,158,,,,,156.6,158.58,,,,
FALSE,Box8-E6-1047_H20.fsa,Box8-E6-1047,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1132_,B02,076_,Apple2019_Plate3-6_PM1,74,H20,GD12,159,161,,,,,159.47,161.42,,,,
FALSE,PI_588817-05_McR_H21.fsa,PI_588817-05_McR,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1044_,B01,084_,Apple2019_Plate3-6_PM1,89,H21,GD12,156,189,,,,,156.49,189.4,,,,
FALSE,Box8-E7-1048_H22.fsa,Box8-E7-1048,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1140_,B02,084_,Apple2019_Plate3-6_PM1,89,H22,GD12,159,161,,,,,159.48,161.48,,,,
FALSE,PI_588953-14_BD_H23.fsa,PI_588953-14_BD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1052_,B01,092_,Apple2019_Plate3-6_PM1,90,H23,GD12,156,161,,,,,156.53,161.47,,,,
FALSE,Box8-E8-1049_H24.fsa,Box8-E8-1049,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1148_,B02,092_,Apple2019_Plate3-6_PM1,90,H24,GD12,159,161,,,,,159.56,161.56,,,,
FALSE,Box4-6B-220_I01.fsa,Box4-6B-220,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0773_,A01,005_,Apple2019_Plate3-6_PM1,7,I01,GD12,161,189,,,,,161.54,189.61,,,,
FALSE,Box5-5D-484_I02.fsa,Box5-5D-484,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0869_,A02,005_,Apple2019_Plate3-6_PM1,7,I02,GD12,156,158,,,,,156.55,158.59,,,,
FALSE,Box4-6C-244_I03.fsa,Box4-6C-244,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0781_,A01,013_,Apple2019_Plate3-6_PM1,8,I03,GD12,156,163,,,,,156.56,162.66,,,,
FALSE,Box5-5E-498_I04.fsa,Box5-5E-498,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0877_,A02,013_,Apple2019_Plate3-6_PM1,8,I04,GD12,156,163,,,,,156.55,162.71,,,,
FALSE,Box4-6D-285_I05.fsa,Box4-6D-285,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0789_,A01,021_,Apple2019_Plate3-6_PM1,23,I05,GD12,155,161,,,,,155.43,161.46,,,,
FALSE,Box5-5F-528_I06.fsa,Box5-5F-528,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0885_,A02,021_,Apple2019_Plate3-6_PM1,23,I06,GD12,155,161,,,,,155.38,161.49,,,,
FALSE,Box4-6E-304_I07.fsa,Box4-6E-304,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0797_,A01,029_,Apple2019_Plate3-6_PM1,24,I07,GD12,156,163,,,,,156.44,162.59,,,,
FALSE,Box5-5G-552_I08.fsa,Box5-5G-552,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0893_,A02,029_,Apple2019_Plate3-6_PM1,24,I08,GD12,156,163,,,,,156.55,162.65,,,,
FALSE,Box4-6F-330_I09.fsa,Box4-6F-330,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0805_,A01,037_,Apple2019_Plate3-6_PM1,39,I09,GD12,156,197,,,,,156.44,197.61,,,,
FALSE,Box5-5H-581_I10.fsa,Box5-5H-581,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0901_,A02,037_,Apple2019_Plate3-6_PM1,39,I10,GD12,156,197,,,,,156.42,197.45,,,,
FALSE,Box4-6G-370_I11.fsa,Box4-6G-370,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0813_,A01,045_,Apple2019_Plate3-6_PM1,40,I11,GD12,155,161,,,,,155.34,161.48,,,,
FALSE,Box5-6A-430_I12.fsa,Box5-6A-430,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0909_,A02,045_,Apple2019_Plate3-6_PM1,40,I12,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box4-6H-384_I13.fsa,Box4-6H-384,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0821_,A01,053_,Apple2019_Plate3-6_PM1,55,I13,GD12,155,156,,,,,155.38,156.44,,,,
FALSE,PI_590184-17_GD_I14.fsa,PI_590184-17_GD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0917_,A02,053_,Apple2019_Plate3-6_PM1,55,I14,GD12,156,197,,,,,156.46,197.45,,,,
FALSE,Box4-7A-163_I15.fsa,Box4-7A-163,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0829_,A01,061_,Apple2019_Plate3-6_PM1,56,I15,GD12,156,161,,,,,156.5,161.4,,,,
FALSE,PI_590185-12_Jon_I16.fsa,PI_590185-12_Jon,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0925_,A02,061_,Apple2019_Plate3-6_PM1,56,I16,GD12,156,156,,,,,156.61,156.61,,,,
FALSE,Box4-7B-223_I17.fsa,Box4-7B-223,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0837_,A01,069_,Apple2019_Plate3-6_PM1,71,I17,GD12,158,197,,,,,158.53,197.52,,,,
FALSE,PI_247021-04_Coxs_I18.fsa,PI_247021-04_Coxs,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0933_,A02,069_,Apple2019_Plate3-6_PM1,71,I18,GD12,156,161,,,,,156.51,161.5,,,,
FALSE,Box4-7C-246_I19.fsa,Box4-7C-246,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0845_,A01,077_,Apple2019_Plate3-6_PM1,72,I19,GD12,156,189,,,,,156.39,189.47,,,,
FALSE,PI_588850-11_RBL_I20.fsa,PI_588850-11_RBL,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0941_,A02,077_,Apple2019_Plate3-6_PM1,72,I20,GD12,156,158,,,,,156.55,158.5,,,,
FALSE,Box4-7D-286_I21.fsa,Box4-7D-286,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0853_,A01,085_,Apple2019_Plate3-6_PM1,87,I21,GD12,155,161,,,,,155.33,161.45,,,,
FALSE,PI_588817-05_McR_I22.fsa,PI_588817-05_McR,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0949_,A02,085_,Apple2019_Plate3-6_PM1,87,I22,GD12,156,189,,,,,156.4,189.51,,,,
FALSE,Box4-7E-306_I23.fsa,Box4-7E-306,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0861_,A01,093_,Apple2019_Plate3-6_PM1,88,I23,GD12,156,161,,,,,156.42,161.44,,,,
FALSE,PI_588953-14_BD_I24.fsa,PI_588953-14_BD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0957_,A02,093_,Apple2019_Plate3-6_PM1,88,I24,GD12,156,161,,,,,156.49,161.55,,,,
FALSE,Box6-E6-134_J01.fsa,Box6-E6-134,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0965_,B01,005_,Apple2019_Plate3-6_PM1,7,J01,GD12,156,156,,,,,156.46,156.46,,,,
FALSE,Box8-E9-1050_J02.fsa,Box8-E9-1050,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1061_,B02,005_,Apple2019_Plate3-6_PM1,7,J02,GD12,159,161,,,,,159.56,161.59,,,,
FALSE,Box6-E7-135_J03.fsa,Box6-E7-135,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0973_,B01,013_,Apple2019_Plate3-6_PM1,8,J03,GD12,156,163,,,,,156.55,162.73,,,,
FALSE,Box8-G1-620_J04.fsa,Box8-G1-620,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1069_,B02,013_,Apple2019_Plate3-6_PM1,8,J04,GD12,146,156,,,,,146.63,156.55,,,,
FALSE,Box6-E8-136_J05.fsa,Box6-E8-136,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0981_,B01,021_,Apple2019_Plate3-6_PM1,23,J05,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,Box8-G2-621_J06.fsa,Box8-G2-621,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1077_,B02,021_,Apple2019_Plate3-6_PM1,23,J06,GD12,156,161,,,,,156.51,161.42,,,,
FALSE,Box6-E9-137_J07.fsa,Box6-E9-137,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0989_,B01,029_,Apple2019_Plate3-6_PM1,24,J07,GD12,155,161,,,,,155.39,161.43,,,,
FALSE,Box8-G3-622_J08.fsa,Box8-G3-622,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1085_,B02,029_,Apple2019_Plate3-6_PM1,24,J08,GD12,156,161,,,,,156.66,161.43,,,,
FALSE,Box6-G1-138_J09.fsa,Box6-G1-138,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0997_,B01,037_,Apple2019_Plate3-6_PM1,39,J09,GD12,155,161,,,,,155.39,161.52,,,,
FALSE,Box8-G4-623_J10.fsa,Box8-G4-623,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1093_,B02,037_,Apple2019_Plate3-6_PM1,39,J10,GD12,156,189,,,,,156.48,189.47,,,,
FALSE,Box6-G2-145_J11.fsa,Box6-G2-145,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1005_,B01,045_,Apple2019_Plate3-6_PM1,40,J11,GD12,155,161,,,,,155.35,161.34,,,,
FALSE,Box8-G5-624_J12.fsa,Box8-G5-624,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1101_,B02,045_,Apple2019_Plate3-6_PM1,40,J12,GD12,156,161,,,,,156.57,161.43,,,,
FALSE,Box6-G3-ABF_J13.fsa,Box6-G3-ABF,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1013_,B01,053_,Apple2019_Plate3-6_PM1,55,J13,GD12,155,156,,,,,155.39,156.57,,,,
FALSE,Box8-G6-172_J14.fsa,Box8-G6-172,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1109_,B02,053_,Apple2019_Plate3-6_PM1,55,J14,GD12,159,189,,,,,159.46,189.5,,,,
FALSE,Box6-G4-ABH_J15.fsa,Box6-G4-ABH,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1021_,B01,061_,Apple2019_Plate3-6_PM1,56,J15,GD12,156,161,,,,,156.67,161.35,,,,
FALSE,Box8-G7-173_J16.fsa,Box8-G7-173,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1117_,B02,061_,Apple2019_Plate3-6_PM1,56,J16,GD12,156,161,,,,,156.58,161.35,,,,
FALSE,Box6-G5-ABJ_J17.fsa,Box6-G5-ABJ,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1029_,B01,069_,Apple2019_Plate3-6_PM1,71,J17,GD12,161,161,,,,,161.42,161.42,,,,
FALSE,Box8-G8-174_J18.fsa,Box8-G8-174,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1125_,B02,069_,Apple2019_Plate3-6_PM1,71,J18,GD12,155,161,,,,,155.39,161.43,,,,
FALSE,Box6-G6-ABQ_J19.fsa,Box6-G6-ABQ,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1037_,B01,077_,Apple2019_Plate3-6_PM1,72,J19,GD12,156,161,,,,,156.6,161.42,,,,
FALSE,Box8-G9-176_J20.fsa,Box8-G9-176,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1133_,B02,077_,Apple2019_Plate3-6_PM1,72,J20,GD12,165,166,,,,,164.6,165.48,,,,
FALSE,Box6-G7-AAA_J21.fsa,Box6-G7-AAA,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1045_,B01,085_,Apple2019_Plate3-6_PM1,87,J21,GD12,156,166,,,,,156.46,165.51,,,,
FALSE,Box8-I1-177_J22.fsa,Box8-I1-177,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1141_,B02,085_,Apple2019_Plate3-6_PM1,87,J22,GD12,159,189,,,,,159.47,189.54,,,,
FALSE,Box6-G8-AAC_J23.fsa,Box6-G8-AAC,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1053_,B01,093_,Apple2019_Plate3-6_PM1,88,J23,GD12,161,163,,,,,161.57,162.7,,,,
FALSE,Box8-I2-178_J24.fsa,Box8-I2-178,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,1149_,B02,093_,Apple2019_Plate3-6_PM1,88,J24,GD12,,,,,,,,,,,,
FALSE,Box4-7F-331_K01.fsa,Box4-7F-331,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0774_,A01,006_,Apple2019_Plate3-6_PM1,5,K01,GD12,156,156,,,,,156.42,156.42,,,,
FALSE,Box5-6B-451_K02.fsa,Box5-6B-451,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0870_,A02,006_,Apple2019_Plate3-6_PM1,5,K02,GD12,161,161,,,,,161.56,161.56,,,,
FALSE,Box4-7G-371_K03.fsa,Box4-7G-371,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0782_,A01,014_,Apple2019_Plate3-6_PM1,6,K03,GD12,156,163,,,,,156.38,162.65,,,,
FALSE,Box5-6C-473_K04.fsa,Box5-6C-473,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0878_,A02,014_,Apple2019_Plate3-6_PM1,6,K04,GD12,156,197,,,,,156.49,197.58,,,,
FALSE,Box4-7H-400_K05.fsa,Box4-7H-400,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0790_,A01,022_,Apple2019_Plate3-6_PM1,21,K05,GD12,156,189,,,,,156.4,189.55,,,,
FALSE,Box5-6D-485_K06.fsa,Box5-6D-485,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0886_,A02,022_,Apple2019_Plate3-6_PM1,21,K06,GD12,156,166,,,,,156.55,165.52,,,,
FALSE,Box4-8A-164_K07.fsa,Box4-8A-164,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0798_,A01,030_,Apple2019_Plate3-6_PM1,22,K07,GD12,156,189,,,,,156.53,189.49,,,,
FALSE,Box5-6E-499_K08.fsa,Box5-6E-499,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0894_,A02,030_,Apple2019_Plate3-6_PM1,22,K08,GD12,156,158,,,,,156.55,158.59,,,,
FALSE,Box4-8B-224_K09.fsa,Box4-8B-224,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0806_,A01,038_,Apple2019_Plate3-6_PM1,37,K09,GD12,155,161,,,,,155.38,161.46,,,,
FALSE,Box5-6F-529_K10.fsa,Box5-6F-529,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0902_,A02,038_,Apple2019_Plate3-6_PM1,37,K10,GD12,155,161,,,,,155.38,161.41,,,,
FALSE,Box4-8C-248_K11.fsa,Box4-8C-248,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0814_,A01,046_,Apple2019_Plate3-6_PM1,38,K11,GD12,161,197,,,,,161.47,197.52,,,,
FALSE,Box5-6G-553_K12.fsa,Box5-6G-553,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0910_,A02,046_,Apple2019_Plate3-6_PM1,38,K12,GD12,155,161,,,,,155.34,161.42,,,,
FALSE,PI_590184-17_GD_K13.fsa,PI_590184-17_GD,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0822_,A01,054_,Apple2019_Plate3-6_PM1,53,K13,GD12,156,197,,,,,156.44,197.59,,,,
FALSE,Box5-6H-583_K14.fsa,Box5-6H-583,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0918_,A02,054_,Apple2019_Plate3-6_PM1,53,K14,GD12,156,197,,,,,156.52,197.45,,,,
FALSE,PI_590185-12_Jon_K15.fsa,PI_590185-12_Jon,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0830_,A01,062_,Apple2019_Plate3-6_PM1,54,K15,GD12,156,156,,,,,156.44,156.44,,,,
FALSE,Box5-7A-431_K16.fsa,Box5-7A-431,None,CU_2019,PM_1_GD12_2019,GS500(-250)LIZ,Apple2019_Plate3-6_PM1_2019-06-19_2,FALSE,FALSE,0,0.81,0926_,A02,062_,Apple2019_Plate3-6_PM1,54,K16,GD12,156,197,,,,,156.51,197.44,,,,
